customerID,gender,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,Contract,PaymentMethod, MonthlyCharges , TotalCharges ,Churn
 2856-HYAPG , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $68.65 , $68.65 ,1
 8709-KRDVL , Female ,33,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $100.00 ," $3,320.60 ",0
 1427-VERSM , Female ,56,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $98.70 ," $5,669.50 ",0
 6339-YPSAH , Male ,9,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $73.80 , $704.30 ,0
 3621-CEOVK , Female ,14,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $100.20 ," $1,369.80 ",1
 6906-ANDWJ , Male ,15,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $74.90 ," $1,107.25 ",1
 1548-FEHVL , Male ,61,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $106.20 ," $6,375.20 ",0
 3795-CAWEX , Male ,70,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $116.55 ," $8,152.30 ",0
 6215-NQCPY , Male ,15,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $99.70 ," $1,566.75 ",0
 2188-SXWVT , Female ,34,1,0, DSL ,1,0, One year , Mailed check , $55.00 ," $1,885.15 ",0
 6258-PVZWJ , Male ,68,1,1, DSL ,1,1, Two year , Credit card (automatic) , $90.80 ," $6,302.85 ",0
 6969-MVBAI , Female ,9,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $90.10 , $816.80 ,0
 2978-XXSOG , Female ,22,1,1, DSL ,1,0, Month-to-month , Mailed check , $59.05 ," $1,253.50 ",0
 6953-PBDIN , Male ,70,1,1, DSL ,0,1, Two year , Bank transfer (automatic) , $72.95 ," $5,265.55 ",0
 3898-BSJYF , Female ,10,1,1, DSL ,1,1, One year , Credit card (automatic) , $73.55 , $693.30 ,0
 3938-YFPXD , Male ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $84.30 ," $5,997.10 ",0
 7696-AMHOD , Female ,49,1,0, DSL ,0,1, One year , Credit card (automatic) , $78.00 ," $3,824.20 ",0
 2453-SAFNS , Female ,54,1,1, DSL ,0,0, One year , Mailed check , $72.10 ," $3,886.05 ",0
 9558-IHEZX , Female ,71,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $106.75 ," $7,283.25 ",0
 7426-GSWPO , Male ,64,1,1, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $103.50 ," $6,548.65 ",0
 1031-IIDEO , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.85 , $70.85 ,1
 5832-XKAES , Male ,2,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $69.80 , $134.70 ,1
 3205-MXZRA , Male ,26,1,0, DSL ,0,0, One year , Credit card (automatic) , $59.45 ," $1,507.00 ",0
 5702-KVQRD , Male ,71,1,0, DSL ,1,1, Two year , Electronic check , $82.55 ," $5,832.65 ",0
 0083-PIVIK , Male ,64,1,1, DSL ,1,1, One year , Electronic check , $81.25 ," $5,567.55 ",0
 9210-IAHGH , Female ,7,1,0, DSL ,0,0, Month-to-month , Credit card (automatic) , $70.75 , $450.80 ,1
 6169-PGNCD , Female ,57,1,0, DSL ,1,1, Two year , Credit card (automatic) , $74.30 ," $4,166.35 ",0
 0023-XUOPT , Female ,13,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $94.10 ," $1,215.60 ",1
 4909-JOUPP , Male ,72,1,1, Fiber optic ,0,1, Two year , Credit card (automatic) , $109.70 ," $7,898.45 ",0
 4657-FWVFY , Female ,40,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $96.35 ," $3,915.40 ",0
 2257-BOVXD , Male ,14,1,1, DSL ,0,0, Month-to-month , Credit card (automatic) , $66.60 , $979.50 ,0
 7729-JTEEC , Male ,2,1,0, DSL ,0,0, Month-to-month , Electronic check , $44.50 , $90.05 ,0
 7632-MNYOY , Male ,66,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $110.90 ," $7,432.05 ",1
 6518-LGAOV , Female ,38,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $105.00 ," $4,026.40 ",1
 4576-CSAJH , Male ,22,1,0, DSL ,0,0, One year , Credit card (automatic) , $55.15 ," $1,193.05 ",1
 9696-RMYBA , Male ,5,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $80.10 , $398.55 ,0
 8690-UPCZI , Male ,29,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $69.05 ," $1,958.45 ",0
 1062-LHZOD , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $69.90 , $69.90 ,1
 8344-WFMFH , Male ,9,1,0, DSL ,0,0, Month-to-month , Electronic check , $50.10 , $484.05 ,0
 9600-NAXZN , Male ,43,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $101.40 ," $4,528.00 ",1
 8822-KNBHV , Female ,48,1,1, DSL ,1,1, One year , Credit card (automatic) , $83.45 ," $3,887.85 ",0
 8404-FYDIB , Male ,26,1,1, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $86.65 ," $2,208.75 ",0
 6457-USBER , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.80 , $80.80 ,1
 4662-EKDPQ , Male ,2,1,1, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $62.05 , $118.30 ,1
 9248-OJYKK , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $76.45 , $76.45 ,1
 3398-FSHON , Female ,12,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $91.30 ," $1,094.50 ",1
 3319-DWOEP , Male ,6,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $95.75 , $573.75 ,1
 9979-RGMZT , Female ,7,1,0, Fiber optic ,0,0, One year , Mailed check , $94.05 , $633.45 ,0
 6437-UDQJM , Female ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $84.10 ," $6,129.65 ",0
 1226-IENZN , Male ,16,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $78.75 ," $1,218.25 ",0
 2108-GLPQB , Male ,25,1,1, DSL ,0,1, Month-to-month , Credit card (automatic) , $55.55 ," $1,405.30 ",0
 9259-PACGQ , Female ,34,1,1, DSL ,1,0, Month-to-month , Electronic check , $62.65 ," $2,274.90 ",1
 4415-IJZTP , Female ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.50 , $74.50 ,1
 1465-VINDH , Female ,10,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $102.10 ," $1,068.85 ",1
 3468-DRVQJ , Female ,10,1,1, DSL ,1,0, One year , Electronic check , $70.30 , $676.15 ,0
 1122-YJBCS , Male ,69,1,0, DSL ,1,0, One year , Credit card (automatic) , $53.65 ," $3,804.40 ",0
 4816-OKWNX , Male ,50,1,0, Fiber optic ,0,1, One year , Bank transfer (automatic) , $103.40 ," $5,236.40 ",0
 2810-FTLEM , Female ,16,1,0, DSL ,1,0, Month-to-month , Electronic check , $50.15 , $762.25 ,1
 4747-LCAQL , Male ,25,1,0, DSL ,1,0, Month-to-month , Mailed check , $79.00 ," $1,902.00 ",0
 3411-WLRSQ , Female ,3,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $74.60 , $239.05 ,0
 0898-XCGTF , Male ,61,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $96.50 ," $5,673.70 ",0
 8722-PRFDV , Female ,71,1,0, DSL ,1,1, Two year , Credit card (automatic) , $77.55 ," $5,574.35 ",0
 2038-YSEZE , Female ,29,1,1, DSL ,1,0, Month-to-month , Mailed check , $67.45 ," $1,801.10 ",0
 1925-TIBLE , Female ,7,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $86.50 , $582.50 ,1
 0818-OCPZO , Male ,27,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $81.45 ," $2,122.05 ",1
 3967-KXAPS , Male ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $92.30 ," $6,719.90 ",0
 1447-GIQMR , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.15 , $69.15 ,1
 0674-EYYZV , Female ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $54.65 , $54.65 ,0
 4480-MBMLB , Female ,36,1,1, Fiber optic ,0,1, One year , Bank transfer (automatic) , $104.80 ," $3,886.45 ",0
 0822-QGCXA , Female ,27,1,1, DSL ,0,1, Month-to-month , Electronic check , $83.85 ," $2,310.20 ",0
 0872-NXJYS , Female ,9,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.55 , $723.40 ,1
 2832-KJCRD , Female ,38,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $103.65 ," $3,988.50 ",0
 3588-WSTTJ , Female ,35,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $99.05 ," $3,554.60 ",0
 5090-EMGTC , Female ,59,1,0, Fiber optic ,0,0, Two year , Mailed check , $100.05 ," $6,034.85 ",0
 3798-EPWRR , Female ,2,1,0, DSL ,0,0, Month-to-month , Electronic check , $43.95 , $85.10 ,0
 4186-ZBUEW , Female ,36,1,1, DSL ,0,0, One year , Mailed check , $70.70 ," $2,511.95 ",0
 5274-XHAKY , Female ,41,1,1, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $94.30 ," $3,893.60 ",0
 9412-ARGBX , Female ,48,1,0, Fiber optic ,0,1, Two year , Mailed check , $95.50 ," $4,627.85 ",1
 1389-CXMLU , Male ,3,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $91.05 , $289.10 ,1
 9589-ABEPT , Male ,69,1,1, Fiber optic ,0,0, Two year , Mailed check , $92.45 ," $6,460.55 ",0
 7605-SNLQG , Female ,45,1,0, DSL ,0,1, Month-to-month , Credit card (automatic) , $50.25 ," $2,221.55 ",0
 4670-TABXH , Male ,72,1,1, Fiber optic ,0,1, Two year , Credit card (automatic) , $109.75 ," $7,758.90 ",0
 5561-NWEVX , Female ,2,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $79.20 , $172.85 ,1
 8561-NMTBD , Female ,67,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $112.35 ," $7,388.45 ",0
 5161-XEUVX , Male ,37,1,1, Fiber optic ,0,1, Two year , Mailed check , $94.30 ," $3,460.95 ",0
 8591-NXRCV , Female ,41,1,1, DSL ,1,1, Month-to-month , Bank transfer (automatic) , $74.65 ," $3,090.65 ",0
 4526-RMTLL , Male ,8,1,1, DSL ,1,0, Two year , Credit card (automatic) , $76.15 , $645.80 ,0
 6253-GNHWH , Female ,71,1,1, DSL ,1,1, Two year , Mailed check , $71.10 ," $5,224.95 ",0
 4566-NECEV , Male ,5,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $96.55 , $500.10 ,0
 8080-POTJR , Female ,30,1,1, DSL ,1,1, One year , Credit card (automatic) , $79.30 ," $2,427.10 ",0
 6906-MPARY , Male ,40,1,0, Fiber optic ,0,0, One year , Credit card (automatic) , $89.60 ," $3,488.15 ",0
 8107-RZLNV , Male ,72,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $106.30 ," $7,565.35 ",0
 0516-OOHAR , Male ,28,1,0, Fiber optic ,0,1, One year , Bank transfer (automatic) , $100.35 ," $2,799.00 ",0
 2027-CWDNU , Male ,18,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $85.60 ," $1,601.50 ",0
 9912-OMZDS , Female ,59,1,1, Fiber optic ,0,1, One year , Electronic check , $106.15 ," $6,256.20 ",0
 3733-ZEECP , Male ,22,1,0, DSL ,0,0, Month-to-month , Electronic check , $51.10 ," $1,232.90 ",0
 2272-QAGFO , Female ,14,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.30 ," $1,096.25 ",1
 7103-IPXPJ , Male ,50,1,1, Fiber optic ,0,0, One year , Electronic check , $99.40 ," $5,059.75 ",0
 4342-HFXWS , Female ,48,1,0, DSL ,1,1, One year , Bank transfer (automatic) , $69.70 ," $3,023.65 ",0
 3545-CNWRG , Female ,49,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $98.35 ," $4,889.20 ",0
 1785-BPHTP , Male ,28,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $85.45 ," $2,289.90 ",0
 4989-LIXVT , Male ,68,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $95.90 ," $6,503.20 ",0
 7315-WYOAW , Male ,13,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $100.75 ," $1,313.25 ",0
 1173-XZPYF , Female ,11,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $89.20 , $990.30 ,0
 9850-OWRHQ , Female ,3,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $74.10 , $228.00 ,1
 3768-NLUBH , Male ,57,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $100.60 ," $5,746.15 ",1
 8676-TRMJS , Male ,3,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $75.00 , $209.10 ,1
 9530-GRMJG , Male ,70,1,1, DSL ,0,1, Two year , Electronic check , $84.10 ," $5,979.70 ",0
 6898-RBTLU , Female ,49,1,1, DSL ,0,0, Two year , Bank transfer (automatic) , $79.30 ," $3,902.45 ",0
 5481-NTDOH , Female ,67,1,1, Fiber optic ,1,1, One year , Credit card (automatic) , $107.05 ," $7,142.50 ",0
 7359-SSBJK , Female ,64,1,0, DSL ,1,0, Two year , Credit card (automatic) , $70.20 ," $4,481.00 ",1
 0685-MLYYM , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.75 , $154.85 ,1
 2380-DAMQP , Female ,72,1,1, Fiber optic ,1,1, Two year , Electronic check , $115.15 ," $8,349.70 ",0
 2256-YLYLP , Male ,68,1,0, DSL ,0,1, Two year , Bank transfer (automatic) , $72.95 ," $4,953.25 ",0
 5666-CYCYZ , Female ,24,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $89.55 ," $2,259.35 ",0
 4011-ARPHK , Male ,27,1,0, DSL ,1,0, Month-to-month , Mailed check , $50.35 ," $1,411.35 ",0
 8182-PNAGI , Male ,12,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $50.25 , $593.75 ,1
 6365-HITVU , Female ,71,1,0, DSL ,1,1, Two year , Credit card (automatic) , $87.25 ," $6,328.70 ",0
 9488-FYQAU , Female ,63,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $109.25 ," $6,841.40 ",0
 6994-KERXL , Male ,4,1,0, DSL ,0,0, Month-to-month , Electronic check , $55.90 , $238.50 ,0
 7957-RYHQD , Female ,40,1,0, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $79.20 ," $3,233.85 ",1
 2180-DXNEG , Female ,12,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $96.00 ," $1,062.10 ",1
 1960-UOTYM , Male ,52,1,0, DSL ,1,1, Two year , Electronic check , $79.20 ," $4,016.30 ",0
 6500-JVEGC , Male ,68,1,1, Fiber optic ,1,1, One year , Bank transfer (automatic) , $101.35 ," $7,110.75 ",0
 5515-AKOAJ , Female ,54,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $100.10 ," $5,440.90 ",1
 8976-OQHGT , Female ,4,1,0, DSL ,0,0, Month-to-month , Mailed check , $56.50 , $235.10 ,1
 6230-BSUXY , Female ,1,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $85.00 , $85.00 ,1
 8469-SNFFH , Male ,70,1,1, DSL ,1,1, One year , Bank transfer (automatic) , $79.40 ," $5,528.90 ",0
 4114-QMKVN , Female ,56,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $68.75 ," $3,815.40 ",0
 9003-CPATH , Male ,42,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $79.90 ," $3,313.40 ",0
 1754-GKYPY , Male ,22,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $89.75 ," $1,938.90 ",0
 1591-MQJTP , Male ,51,1,1, Fiber optic ,1,1, One year , Bank transfer (automatic) , $93.65 ," $4,839.15 ",0
 5295-PCJOO , Male ,4,1,0, DSL ,1,0, Month-to-month , Electronic check , $49.40 , $184.40 ,1
 9863-JZAIC , Male ,35,1,0, DSL ,0,0, Month-to-month , Mailed check , $55.00 ," $2,010.55 ",1
 7471-MQPOS , Male ,71,1,1, DSL ,0,1, One year , Bank transfer (automatic) , $72.90 ," $5,139.65 ",0
 7660-HDPJV , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.20 , $69.20 ,1
 7672-VFMXZ , Male ,57,1,0, DSL ,1,0, Month-to-month , Electronic check , $55.70 ," $3,171.60 ",0
 9739-JLPQJ , Female ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $117.50 ," $8,670.10 ",0
 3855-ONCAR , Female ,4,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $78.90 , $299.75 ,0
 7931-PXHFC , Male ,38,1,0, DSL ,0,1, One year , Mailed check , $62.30 ," $2,354.80 ",1
 3990-QYKBE , Male ,37,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $92.50 ," $3,473.40 ",1
 3259-KNMRR , Male ,57,1,1, DSL ,0,1, Two year , Bank transfer (automatic) , $79.75 ," $4,438.20 ",0
 6120-RJKLU , Female ,62,1,0, DSL ,1,1, Two year , Credit card (automatic) , $79.95 ," $4,819.75 ",0
 3640-JQGJG , Male ,13,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $44.80 , $559.20 ,0
 4919-MOAVT , Male ,3,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.65 , $220.10 ,1
 1596-OQSPS , Female ,11,1,0, DSL ,0,0, Month-to-month , Electronic check , $51.10 , $531.15 ,0
 3090-HAWSU , Male ,61,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $111.60 ," $6,876.05 ",1
 9820-RMCQV , Female ,11,1,0, DSL ,1,0, Month-to-month , Credit card (automatic) , $48.55 , $501.00 ,1
 3174-RKMOW , Male ,35,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $109.95 ," $3,782.40 ",0
 1320-GVNHT , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $108.40 ," $7,767.25 ",0
 3541-ZNUHK , Female ,55,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $85.10 ," $4,600.95 ",0
 8450-JOVAH , Male ,2,1,1, DSL ,1,0, Month-to-month , Mailed check , $56.70 , $113.55 ,1
 8725-JEDFD , Male ,27,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $69.05 ," $1,793.25 ",0
 7562-UXTPG , Female ,13,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $70.15 , $886.70 ,0
 8071-SBTRN , Female ,70,1,1, Fiber optic ,1,1, Two year , Mailed check , $111.15 ," $7,737.55 ",0
 1113-IUJYX , Female ,14,1,0, Fiber optic ,1,0, One year , Mailed check , $105.95 ," $1,348.90 ",1
 6668-CNMFP , Female ,19,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $89.35 ," $1,686.85 ",0
 5626-MGTUK , Female ,20,1,1, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $89.10 ," $1,879.25 ",0
 5681-LLOEI , Male ,43,1,1, Fiber optic ,1,1, One year , Credit card (automatic) , $91.25 ," $4,013.80 ",0
 8212-DJRCH , Male ,5,1,0, Fiber optic ,1,1, Month-to-month , Mailed check , $90.35 , $434.50 ,0
 4323-OHFOW , Female ,70,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $105.55 ," $7,195.35 ",0
 1116-DXXDF , Male ,39,1,0, Fiber optic ,1,1, Two year , Electronic check , $100.45 ," $3,801.70 ",0
 9274-CNFMO , Male ,4,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.95 , $308.70 ,1
 6563-VNPMN , Female ,45,1,0, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $85.70 ," $3,778.10 ",0
 2267-WTPYD , Female ,57,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $94.00 ," $5,438.95 ",0
 0270-THENM , Male ,72,1,1, DSL ,1,1, Two year , Bank transfer (automatic) , $69.85 ," $5,102.35 ",0
 2446-PLQVO , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.30 , $70.30 ,1
 2710-WYVXG , Female ,3,1,0, DSL ,1,0, Two year , Mailed check , $71.10 , $213.35 ,0
 3005-NFMTA , Male ,55,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $98.80 ," $5,617.75 ",1
 6300-BWMJX , Female ,59,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $93.35 ," $5,386.50 ",0
 8784-CGILN , Female ,18,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $99.85 ," $1,776.95 ",1
 5389-FFVKB , Male ,32,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $80.30 ," $2,483.05 ",1
 7009-LGECI , Female ,4,1,0, DSL ,1,0, Month-to-month , Bank transfer (automatic) , $50.55 , $235.65 ,0
 8444-WRIDW , Female ,66,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $80.45 ," $5,224.35 ",1
 5022-KVDQT , Male ,27,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $81.30 ," $2,272.80 ",0
 1036-GUDCL , Male ,60,1,0, DSL ,1,0, Month-to-month , Credit card (automatic) , $79.05 ," $4,663.40 ",0
 9451-LPGOO , Male ,7,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $86.80 , $620.35 ,1
 9129-UXERG , Female ,18,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $103.60 ," $1,806.35 ",0
 7964-ZRKKG , Male ,67,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $88.40 ," $5,798.30 ",0
 5868-YWPDW , Male ,6,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $84.20 , $519.15 ,1
 6229-LSCKB , Male ,6,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.70 , $497.60 ,0
 2025-JKFWI , Male ,13,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $99.00 ," $1,301.70 ",1
 4078-SAYYN , Female ,11,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $100.75 ," $1,129.75 ",1
 8217-QYOHV , Male ,5,1,0, DSL ,1,0, Month-to-month , Mailed check , $55.75 , $266.95 ,0
 9940-HPQPG , Female ,9,1,1, Fiber optic ,1,1, Month-to-month , Bank transfer (automatic) , $91.75 , $865.80 ,1
 6897-UUBNU , Male ,29,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $89.65 ," $2,623.65 ",0
 6127-IYJOZ , Male ,1,1,0, DSL ,0,0, Month-to-month , Mailed check , $45.85 , $45.85 ,0
 6618-RYATB , Female ,1,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $79.55 , $79.55 ,1
 8930-XOTDP , Female ,18,1,0, DSL ,0,0, Month-to-month , Mailed check , $55.95 ," $1,082.80 ",0
 5916-QEWPT , Female ,2,1,0, DSL ,0,1, Month-to-month , Credit card (automatic) , $69.00 , $147.80 ,0
 5060-TQUQN , Male ,30,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $83.55 ," $2,570.20 ",0
 0531-XBKMM , Male ,66,1,1, DSL ,1,0, Two year , Bank transfer (automatic) , $65.70 ," $4,378.90 ",0
 8465-SBRXP , Male ,38,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $94.90 ," $3,616.25 ",0
 2408-PSJVE , Male ,44,1,0, DSL ,0,1, Month-to-month , Mailed check , $61.90 ," $2,924.05 ",0
 9079-YEXQJ , Female ,54,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $111.10 ," $6,014.85 ",1
 8738-JOKAR , Female ,42,1,0, DSL ,1,0, One year , Mailed check , $67.70 ," $2,882.25 ",0
 1930-WNXSB , Male ,58,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $92.85 ," $5,305.05 ",0
 2685-SREOM , Female ,25,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $89.10 ," $2,368.40 ",1
 3508-CFVZL , Female ,71,1,1, Fiber optic ,1,1, Two year , Mailed check , $111.30 ," $7,985.90 ",0
 0402-CQAJN , Female ,37,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $101.90 ," $3,545.35 ",1
 6692-UDPJC , Female ,14,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $91.65 ," $1,301.00 ",1
 1273-MTETI , Female ,4,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $88.85 , $372.45 ,1
 0657-DOGUM , Female ,48,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $60.60 ," $2,985.25 ",0
 8792-AOROI , Female ,8,1,0, DSL ,1,0, Two year , Mailed check , $65.50 , $564.35 ,0
 0295-PPHDO , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $95.45 , $95.45 ,1
 1195-OIYEJ , Male ,13,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $91.10 ," $1,135.70 ",1
 5906-CVLHP , Female ,45,1,0, DSL ,0,0, One year , Credit card (automatic) , $54.15 ," $2,319.80 ",1
 3452-SRFEG , Male ,49,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $74.60 ," $3,720.35 ",0
 4070-OKWVH , Female ,52,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $94.60 ," $5,025.80 ",0
 5297-MDOIR , Female ,63,1,0, Fiber optic ,1,1, One year , Credit card (automatic) , $81.15 ," $5,224.50 ",0
 6369-MCAKO , Female ,68,1,1, DSL ,1,1, Two year , Bank transfer (automatic) , $89.05 ," $6,185.80 ",0
 4926-UMJZD , Female ,31,1,0, DSL ,0,0, Month-to-month , Mailed check , $49.20 ," $1,498.55 ",0
